# Sensor Via Cristoforo Gandino, Milan, Italy (Citizen Science project sensor.community/32399)
# https://aqicn.org/station/@196504/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2025-06-14T00:00:00.000Z,4.95,50.17,27.15,23.3,29.95,9.482,594
2025-06-15T00:00:00.000Z,3.47,37.38,10.48,7.1,15.13,5.234,371
2025-06-16T00:00:00.000Z,1.33,29,5,2.5,20.58,9.008,452
2025-06-17T00:00:00.000Z,1.92,17.23,3.83,2.75,5.9,1.898,591
2025-06-18T00:00:00.000Z,3.5,13.93,7.93,5.43,9.43,2.295,592
2025-06-19T00:00:00.000Z,4.07,25.92,7.7,5.88,11.24,4.009,593
2025-06-20T00:00:00.000Z,6.2,31.8,10.55,7.5,12.14,4.016,588
2025-06-21T00:00:00.000Z,1.55,31.38,7.29,4.53,9.4,4.667,586
2025-06-22T00:00:00.000Z,2.47,21.27,4.3,3.41,6.04,2.373,593
2025-06-23T00:00:00.000Z,2.85,15.85,4.05,3.6,5.9,2.641,592
2025-06-24T00:00:00.000Z,3.53,39.22,5.78,5.4,6.32,2.458,578
2025-06-25T00:00:00.000Z,4.25,23.88,6.75,5.53,8.15,1.785,546
2025-06-26T00:00:00.000Z,1.8,37.4,5.2,3.58,6.06,2.119,593
2025-06-27T00:00:00.000Z,1.3,27.7,3.33,2.25,4.79,2.258,588
2025-06-28T00:00:00.000Z,1.7,20.39,4.43,3,5.82,1.941,591
2025-06-29T00:00:00.000Z,1.5,9.82,3.13,2.49,4.32,1.365,592
2025-06-30T00:00:00.000Z,0.82,67.63,2.25,1.52,3.55,3.874,420
2025-07-01T00:00:00.000Z,0.82,6.55,2.38,1.83,2.92,0.992,589
2025-07-02T00:00:00.000Z,0.73,7.22,2.02,1.67,2.46,0.706,589
2025-07-03T00:00:00.000Z,1.3,7.93,2.8,2.22,4.2,1.373,591
2025-07-04T00:00:00.000Z,2.2,19,3.3,2.95,3.72,1.077,591
2025-07-05T00:00:00.000Z,0.4,10.48,2.5,1.8,3.79,1.758,592
2025-07-06T00:00:00.000Z,1.25,17.63,6.13,3.85,8.93,3.817,539
2025-07-07T00:00:00.000Z,0.1,18.77,3.79,1.6,6.68,3.999,592
2025-07-08T00:00:00.000Z,0.1,10.32,0.81,0.5,1.23,0.766,592
2025-07-09T00:00:00.000Z,0.5,18.42,1.77,0.98,2.92,1.965,591
2025-07-10T00:00:00.000Z,1,151.1,2.2,1.6,4.55,8.636,592
2025-07-11T00:00:00.000Z,0.88,41.63,2.88,1.48,3.96,2.271,557
2025-07-12T00:00:00.000Z,1,24.83,1.9,1.5,2.52,2.437,591
2025-07-13T00:00:00.000Z,0.73,10.25,2.2,1.55,3.45,1.636,591
2025-07-14T00:00:00.000Z,0.82,25.83,2.04,1.6,3.05,2.474,591
2025-07-15T00:00:00.000Z,1.5,7.47,2.78,2.2,4.37,1.319,593
2025-07-16T00:00:00.000Z,2.83,17.07,4.82,3.85,6.02,1.931,593
2025-07-17T00:00:00.000Z,1.6,10.6,4.88,3.38,6.45,1.93,591
2025-07-18T00:00:00.000Z,0.8,11.18,1.63,1.27,2.61,1.135,593
2025-07-19T00:00:00.000Z,1.35,14.35,4.23,2.78,5.72,1.809,592
2025-07-20T00:00:00.000Z,2.8,14.55,5.89,4.43,9.11,2.954,572
2025-07-21T00:00:00.000Z,0.8,13.25,1.9,1.35,2.4,1.148,590
2025-07-22T00:00:00.000Z,0.2,8.27,2,1.2,2.6,1.016,592
2025-07-23T00:00:00.000Z,1.2,114.7,2.04,1.83,2.35,4.798,593
2025-07-24T00:00:00.000Z,0.5,5.43,1.85,1.42,2.5,0.987,591
2025-07-25T00:00:00.000Z,0.5,21.9,1.75,1.2,2.2,1.386,592
2025-07-26T00:00:00.000Z,0.6,19.75,4.15,2.64,10.85,5.12,593
2025-07-27T00:00:00.000Z,0.3,13.25,1.4,0.9,3.92,2.231,591
2025-07-28T00:00:00.000Z,0.9,10.13,1.9,1.6,2.33,1.399,592
2025-07-29T00:00:00.000Z,0.65,15,2.04,1.37,5.35,3.406,592
2025-07-30T00:00:00.000Z,0.4,10.25,1.1,0.8,2,1.323,593
2025-07-31T00:00:00.000Z,1.3,8.68,3.1,1.92,4.03,1.246,590
2025-08-01T00:00:00.000Z,1.12,17.95,4.03,3.45,4.97,1.512,590
2025-08-02T00:00:00.000Z,0.2,5.57,1,0.55,1.7,1.012,593
2025-08-03T00:00:00.000Z,0.15,8.25,1.35,0.73,2.2,1.402,593
2025-08-04T00:00:00.000Z,0.5,4.7,1.1,0.9,1.6,0.859,590
2025-08-05T00:00:00.000Z,1,5.97,2,1.55,2.49,0.859,565
2025-08-06T00:00:00.000Z,1.4,4.7,2.67,2.29,3.3,0.655,526
2025-08-07T00:00:00.000Z,1.1,7.57,2.52,1.92,3.35,0.933,570
2025-08-08T00:00:00.000Z,2.22,10.3,5.03,3.95,6.47,1.673,577
2025-08-09T00:00:00.000Z,3.2,60.55,5.6,4.2,6.43,3.664,569
2025-08-10T00:00:00.000Z,3.85,23.23,7.53,5.7,10.5,2.858,590
2025-08-11T00:00:00.000Z,3.67,9.6,5.6,5,7.4,1.374,592
2025-08-12T00:00:00.000Z,7.05,13.8,9.44,8.82,9.98,1.079,594
2025-08-13T00:00:00.000Z,6.6,16.6,10,9.3,12,1.939,579
2025-08-14T00:00:00.000Z,5.7,25.63,10.55,7.94,15.24,4.089,585
2025-08-15T00:00:00.000Z,1.9,15.23,5.7,4.93,10.64,3.351,488
2025-08-16T00:00:00.000Z,1.8,6.35,3.59,2.72,4.22,0.97,580
2025-08-17T00:00:00.000Z,2.85,7.8,4.44,3.75,5.38,1.055,590
2025-08-18T00:00:00.000Z,2.9,12.43,5.05,4.18,5.94,1.308,592
2025-08-19T00:00:00.000Z,3.8,8.4,5.63,5.13,6.22,0.768,592
2025-08-20T00:00:00.000Z,1.67,11.25,5.4,4.22,6.45,1.697,578
2025-08-21T00:00:00.000Z,1.05,4.43,2.4,1.9,2.8,0.577,374
2025-08-22T00:00:00.000Z,0.5,5,1.4,1,2.15,0.91,374
2025-08-23T00:00:00.000Z,2.1,22.63,5.14,3.78,7.59,2.587,584
2025-08-24T00:00:00.000Z,0.95,10.55,1.9,1.6,2.4,2.664,593
2025-08-25T00:00:00.000Z,1.35,8.32,2.38,2.02,3.03,1.016,591
2025-08-26T00:00:00.000Z,2.2,54.75,6.15,4.04,8.99,4.602,592
2025-08-27T00:00:00.000Z,5.5,18.98,12.43,10.38,14.45,2.752,590
2025-08-28T00:00:00.000Z,0.56,22.58,9.15,5.21,12.17,5.37,592
2025-08-29T00:00:00.000Z,0.1,18.14,2.31,1.12,5.71,4.184,592
2025-08-30T00:00:00.000Z,0.1,69.15,0.6,0.38,1.3,4.885,592
2025-08-31T00:00:00.000Z,0.17,6.57,0.85,0.6,1.2,0.657,590
2025-09-01T00:00:00.000Z,0.8,26.2,2.88,1.48,4.03,1.757,591
2025-09-02T00:00:00.000Z,0.2,107.82,2.88,0.95,4.03,6.406,591
2025-09-03T00:00:00.000Z,0.8,16.64,2.41,1.83,3.3,1.418,590
2025-09-04T00:00:00.000Z,0.93,37.53,2.72,1.92,4.4,2.072,591
2025-09-05T00:00:00.000Z,0.6,58.67,1.9,1.2,3.5,3.077,472
2025-09-06T00:00:00.000Z,0.32,0.9,0.5,0.5,0.8,0.191,7
2025-09-07T00:00:00.000Z,1.92,26.6,3.43,3,5.05,1.961,250
2025-09-08T00:00:00.000Z,1.92,36.7,4.47,3.35,8.38,4.146,307
2025-09-09T00:00:00.000Z,7.7,35.95,13.52,10.88,19.64,6.074,589
2025-09-10T00:00:00.000Z,0.1,166.95,1.9,1.1,3.28,9.033,558
2025-09-11T00:00:00.000Z,0.95,74.72,2.88,1.63,7.9,4.553,589
2025-09-12T00:00:00.000Z,0.9,12.05,1.8,1.55,2.13,0.944,592
2025-09-13T00:00:00.000Z,0.65,56,3.8,2.09,5.12,4.126,593
2025-09-14T00:00:00.000Z,1.3,15.07,2.29,1.95,2.82,1.002,592
2025-09-15T00:00:00.000Z,1.5,6.63,2.42,2.1,3.84,1.223,493
2025-09-16T00:00:00.000Z,1.6,7,2.58,2.17,3.2,0.765,591
2025-09-17T00:00:00.000Z,0.35,108.18,2.25,1.45,4.18,4.774,592
2025-09-18T00:00:00.000Z,2.04,14.18,4.72,3.35,5.97,2.288,592
2025-09-19T00:00:00.000Z,6.6,21.65,10.29,9.23,12.88,3.552,572
2025-09-20T00:00:00.000Z,6.82,102.32,15.6,12.55,17.73,5.538,463
2025-09-21T00:00:00.000Z,1.1,16.75,7.3,3.5,11.18,4.121,591
2025-09-22T00:00:00.000Z,1.14,12.25,5.19,4.07,8.13,2.499,590
2025-09-23T00:00:00.000Z,1.2,15.32,6.25,2.95,10.98,4.048,591
2025-09-24T00:00:00.000Z,0.5,63.2,1.8,1.25,2.42,2.706,590
2025-09-25T00:00:00.000Z,0.5,13.75,2.45,1.7,5.11,2.866,592
2025-09-26T00:00:00.000Z,0.7,60.05,2.35,1.92,2.97,4.921,590
2025-09-27T00:00:00.000Z,0.5,15.43,3.2,1.33,5.57,3.566,591
2025-09-28T00:00:00.000Z,0.2,43.95,1.4,0.68,3.8,4.94,587
2025-09-29T00:00:00.000Z,1.45,10.85,4.78,3.38,6.02,2.048,589
2025-09-30T00:00:00.000Z,3.88,30.02,9.57,6.79,12.85,3.735,588
2025-10-01T00:00:00.000Z,2,81.81,3.85,3.03,4.8,4.667,582
2025-10-02T00:00:00.000Z,1.08,33.45,3.33,2.75,4.3,2.209,570
2025-10-03T00:00:00.000Z,5.13,32.65,8.8,7.34,9.91,4.744,540
2025-10-04T00:00:00.000Z,9.73,247.4,19.73,17.48,21.7,11.229,582
2025-10-05T00:00:00.000Z,0.1,29.13,1.94,0.7,8.88,7.67,590
2025-10-06T00:00:00.000Z,0.3,13.43,3.08,1.07,5.55,2.959,585
2025-10-07T00:00:00.000Z,2.6,60.47,7.72,5.47,17.42,7.002,581
2025-10-08T00:00:00.000Z,15.65,37.85,20.88,18.8,22.8,3.539,581
2025-10-09T00:00:00.000Z,21.5,646.7,31.15,28.63,35.54,27.344,579
2025-10-10T00:00:00.000Z,26.85,71.15,37.33,31.9,42.55,7.091,591
2025-10-11T00:00:00.000Z,38.33,118.45,47.25,43.67,49.97,5.964,591
2025-10-12T00:00:00.000Z,20.63,62.97,38.08,30.23,54,12.516,586
2025-10-13T00:00:00.000Z,13.57,71.31,34.1,28.26,38.97,9.997,589
2025-10-14T00:00:00.000Z,12.1,87.72,23.9,17.35,34.03,9.214,585
2025-10-15T00:00:00.000Z,6.1,86.13,18.17,12.2,24.4,7.539,587
2025-10-16T00:00:00.000Z,3.1,68.22,9.82,8.3,11.19,4.482,500
2025-10-17T00:00:00.000Z,4.78,190.07,9.88,7.99,12.74,8.575,589
2025-10-18T00:00:00.000Z,13.8,47.67,19.05,17.45,21.17,4.602,591
2025-10-19T00:00:00.000Z,11.52,72.8,19.82,15.38,25.26,6.169,592
2025-10-20T00:00:00.000Z,11.75,37.45,22.2,20.57,25.41,4.481,592
2025-10-21T00:00:00.000Z,5.78,71.22,12.98,10.42,20.26,8.409,593
2025-10-22T00:00:00.000Z,22.9,225.77,32.86,28.38,34.9,11.169,592
2025-10-23T00:00:00.000Z,0.75,168.7,22.19,10.7,39.67,17.646,592
2025-10-24T00:00:00.000Z,0,49.15,2.45,0.7,5.28,3.68,594
2025-10-25T00:00:00.000Z,1.1,24.75,4.09,2.08,8.27,3.846,591
2025-10-26T00:00:00.000Z,0.2,61.28,2.88,1.73,4.63,4.838,575
2025-10-27T00:00:00.000Z,0.3,104.28,3.3,1.9,4.28,11.624,560
2025-10-28T00:00:00.000Z,3.08,113.1,11.6,8.85,14.65,6.738,586
2025-10-29T00:00:00.000Z,16.13,47.15,25.02,23.15,28.04,3.737,593
2025-10-30T00:00:00.000Z,8.48,74.28,15.25,13.57,17.73,5.286,589
2025-10-31T00:00:00.000Z,2.35,33.03,5.75,3.8,10.55,5.037,593
2025-11-01T00:00:00.000Z,11.2,451.8,22.38,19.57,24.8,20.152,591
2025-11-02T00:00:00.000Z,1.3,118.63,25.07,12.43,31.33,13.171,586
2025-11-03T00:00:00.000Z,0.1,244,2.04,0.9,6.54,10.627,592
2025-11-04T00:00:00.000Z,2.65,41.85,7.35,5.45,9.82,4.135,592
2025-11-05T00:00:00.000Z,3.6,83.43,9.57,7.42,13.99,6.529,592
2025-11-06T00:00:00.000Z,3.95,165.85,13.01,8.52,18.3,14.229,592
2025-11-07T00:00:00.000Z,7.8,94.03,18.64,13.01,21.17,7.089,592
2025-11-08T00:00:00.000Z,17.82,89.63,23.3,21.13,34.61,8.523,593
2025-11-09T00:00:00.000Z,24,75.81,38.07,32.88,39.7,4.756,594
2025-11-10T00:00:00.000Z,20.17,69.05,36.95,30.7,43.3,8.655,590
2025-11-11T00:00:00.000Z,7.85,54.28,24.8,15.82,30.94,9.345,593
2025-11-12T00:00:00.000Z,9.9,44.53,18.65,14.68,24.98,6.273,590
2025-11-13T00:00:00.000Z,8.05,106.18,17.6,11.6,23.82,9.845,593
2025-11-14T00:00:00.000Z,18.05,85.53,52.35,29.85,63.58,17.22,591
2025-11-15T00:00:00.000Z,82.82,103.38,97.56,94.4,100.15,4.331,114
